transaction_id,branch_id,cashier_id,total_amount,discount_amount,final_amount,payment_method,status,transaction_at
9557,5,16,485.54,48.55,436.99,CASH,REFUNDED,2026-03-30 20:58:00
9558,5,15,455.05,0.0,455.05,CASH,COMPLETED,2026-03-30 19:15:00
9559,5,15,218.71,0.0,218.71,WALLET,COMPLETED,2026-03-30 19:48:00
9560,6,19,149.74,0.0,149.74,CASH,COMPLETED,2026-03-30 16:46:00
9561,6,19,442.04,0.0,442.04,CARD,COMPLETED,2026-03-30 10:25:00
9562,6,18,398.66,0.0,398.66,CASH,COMPLETED,2026-03-30 09:53:00
9563,6,18,79.89,7.99,71.9,CASH,COMPLETED,2026-03-30 10:42:00
9564,6,19,368.96,0.0,368.96,CARD,COMPLETED,2026-03-30 17:09:00
9565,6,18,298.84,0.0,298.84,CARD,COMPLETED,2026-03-30 14:36:00
9566,6,19,146.51,0.0,146.51,CARD,COMPLETED,2026-03-30 21:31:00
9567,6,18,241.39,0.0,241.39,CASH,COMPLETED,2026-03-30 10:24:00
9568,6,18,253.01,25.3,227.71,WALLET,COMPLETED,2026-03-30 21:15:00
9569,6,18,364.8,0.0,364.8,CASH,REFUNDED,2026-03-30 15:18:00
9570,6,19,483.5,24.18,459.32,CASH,COMPLETED,2026-03-30 10:57:00
9571,6,18,34.4,0.0,34.4,CASH,COMPLETED,2026-03-30 17:44:00
9572,6,19,274.19,0.0,274.19,CARD,COMPLETED,2026-03-30 17:16:00
9573,6,19,230.89,0.0,230.89,CARD,COMPLETED,2026-03-30 12:44:00
9574,6,19,525.61,0.0,525.61,CASH,COMPLETED,2026-03-30 20:59:00
9575,6,19,434.23,0.0,434.23,CASH,COMPLETED,2026-03-30 14:58:00
9576,6,19,532.58,0.0,532.58,CASH,COMPLETED,2026-03-30 15:12:00
9577,6,18,568.02,0.0,568.02,CASH,COMPLETED,2026-03-30 20:06:00
9578,6,19,220.13,0.0,220.13,CASH,COMPLETED,2026-03-30 20:29:00
9579,6,19,446.87,0.0,446.87,CARD,COMPLETED,2026-03-30 21:45:00
9580,6,19,578.11,0.0,578.11,CARD,COMPLETED,2026-03-30 19:06:00
9581,6,19,565.77,0.0,565.77,CASH,COMPLETED,2026-03-30 15:09:00
9582,6,18,217.17,0.0,217.17,WALLET,COMPLETED,2026-03-30 11:15:00
9583,6,19,423.99,21.2,402.79,CASH,VOIDED,2026-03-30 20:06:00
9584,6,19,359.39,0.0,359.39,CASH,VOIDED,2026-03-30 14:14:00
9585,1,4,347.17,0.0,347.17,CASH,COMPLETED,2026-03-31 13:50:00
9586,1,3,240.4,12.02,228.38,WALLET,COMPLETED,2026-03-31 18:01:00
9587,1,4,81.02,0.0,81.02,CARD,COMPLETED,2026-03-31 18:39:00
9588,1,4,409.25,20.46,388.79,CASH,COMPLETED,2026-03-31 12:41:00
9589,1,3,295.27,0.0,295.27,CASH,COMPLETED,2026-03-31 11:42:00
9590,1,3,599.55,0.0,599.55,CASH,COMPLETED,2026-03-31 20:13:00
9591,1,3,68.12,6.81,61.31,CASH,COMPLETED,2026-03-31 10:01:00
9592,1,4,199.54,0.0,199.54,CARD,COMPLETED,2026-03-31 12:59:00
9593,1,3,353.09,0.0,353.09,WALLET,COMPLETED,2026-03-31 13:27:00
9594,1,3,480.83,24.04,456.79,CARD,COMPLETED,2026-03-31 19:35:00
9595,1,4,547.84,0.0,547.84,CARD,COMPLETED,2026-03-31 09:53:00
9596,1,3,141.41,0.0,141.41,CASH,COMPLETED,2026-03-31 12:48:00
9597,1,3,77.95,0.0,77.95,CASH,COMPLETED,2026-03-31 19:56:00
9598,1,3,214.01,0.0,214.01,CASH,COMPLETED,2026-03-31 11:27:00
9599,1,4,263.93,0.0,263.93,CASH,COMPLETED,2026-03-31 16:34:00
9600,1,3,241.1,24.11,216.99,CASH,COMPLETED,2026-03-31 18:59:00
9601,1,3,168.85,0.0,168.85,CASH,COMPLETED,2026-03-31 15:28:00
9602,1,4,197.68,9.88,187.8,CARD,COMPLETED,2026-03-31 10:51:00
9603,1,3,396.37,19.82,376.55,CARD,COMPLETED,2026-03-31 12:42:00
9604,1,4,354.04,35.4,318.64,CARD,COMPLETED,2026-03-31 17:04:00
9605,1,3,33.88,1.69,32.19,CASH,COMPLETED,2026-03-31 21:31:00
9606,1,4,110.66,0.0,110.66,CASH,COMPLETED,2026-03-31 16:27:00
9607,2,7,44.35,0.0,44.35,CASH,COMPLETED,2026-03-31 17:56:00
9608,2,6,408.93,0.0,408.93,CASH,COMPLETED,2026-03-31 11:22:00
9609,2,6,161.92,16.19,145.73,CASH,COMPLETED,2026-03-31 14:30:00
9610,2,6,91.32,0.0,91.32,CASH,REFUNDED,2026-03-31 17:09:00
9611,2,7,74.27,7.43,66.84,CASH,COMPLETED,2026-03-31 09:24:00
9612,2,7,562.75,0.0,562.75,CASH,REFUNDED,2026-03-31 17:52:00
9613,2,6,54.91,2.75,52.16,CASH,COMPLETED,2026-03-31 19:48:00
9614,2,7,117.92,0.0,117.92,CARD,COMPLETED,2026-03-31 17:40:00
9615,2,7,72.09,7.21,64.88,CASH,COMPLETED,2026-03-31 17:40:00
9616,2,6,432.02,0.0,432.02,CARD,COMPLETED,2026-03-31 17:12:00
9617,2,7,306.74,30.67,276.07,CASH,COMPLETED,2026-03-31 17:38:00
9618,2,7,391.37,19.57,371.8,CARD,COMPLETED,2026-03-31 16:38:00
9619,2,6,537.79,0.0,537.79,CASH,REFUNDED,2026-03-31 20:09:00
9620,2,7,182.85,0.0,182.85,CASH,COMPLETED,2026-03-31 13:58:00
9621,2,6,96.84,0.0,96.84,CASH,COMPLETED,2026-03-31 11:29:00
9622,2,6,77.42,0.0,77.42,CASH,COMPLETED,2026-03-31 16:23:00
9623,2,6,145.22,7.26,137.96,CARD,COMPLETED,2026-03-31 09:01:00
9624,2,6,103.21,0.0,103.21,CASH,COMPLETED,2026-03-31 14:46:00
9625,2,7,135.63,6.78,128.85,CASH,COMPLETED,2026-03-31 20:14:00
9626,2,6,116.23,11.62,104.61,WALLET,COMPLETED,2026-03-31 18:11:00
9627,2,7,587.21,0.0,587.21,CARD,COMPLETED,2026-03-31 20:31:00
9628,2,7,314.37,31.44,282.93,CASH,COMPLETED,2026-03-31 19:58:00
9629,2,7,427.77,0.0,427.77,CASH,COMPLETED,2026-03-31 15:37:00
9630,2,7,390.18,0.0,390.18,CASH,COMPLETED,2026-03-31 11:10:00
9631,2,7,74.29,3.71,70.58,CASH,COMPLETED,2026-03-31 12:44:00
9632,2,6,455.87,0.0,455.87,CASH,COMPLETED,2026-03-31 21:23:00
9633,2,7,41.76,0.0,41.76,WALLET,COMPLETED,2026-03-31 15:44:00
9634,2,7,53.58,0.0,53.58,CARD,COMPLETED,2026-03-31 13:17:00
9635,2,7,339.98,17.0,322.98,CARD,COMPLETED,2026-03-31 18:29:00
9636,2,6,131.18,13.12,118.06,CASH,COMPLETED,2026-03-31 16:39:00
9637,2,6,595.81,0.0,595.81,CASH,COMPLETED,2026-03-31 18:02:00
9638,2,6,497.33,0.0,497.33,CASH,COMPLETED,2026-03-31 11:13:00
9639,2,7,368.02,0.0,368.02,CASH,COMPLETED,2026-03-31 13:08:00
9640,3,9,562.83,28.14,534.69,CASH,COMPLETED,2026-03-31 12:35:00
9641,3,10,380.57,0.0,380.57,CASH,COMPLETED,2026-03-31 10:58:00
9642,3,9,563.02,0.0,563.02,CARD,COMPLETED,2026-03-31 09:33:00
9643,3,10,198.34,0.0,198.34,WALLET,COMPLETED,2026-03-31 16:06:00
9644,3,9,589.26,29.46,559.8,CASH,COMPLETED,2026-03-31 13:20:00
9645,3,9,201.53,0.0,201.53,CARD,COMPLETED,2026-03-31 16:15:00
9646,3,9,141.16,14.12,127.04,CASH,COMPLETED,2026-03-31 12:06:00
9647,3,9,378.11,0.0,378.11,CASH,COMPLETED,2026-03-31 21:59:00
9648,3,10,275.31,0.0,275.31,CASH,COMPLETED,2026-03-31 17:21:00
9649,3,10,197.11,0.0,197.11,CASH,COMPLETED,2026-03-31 18:30:00
9650,3,9,84.35,0.0,84.35,CARD,COMPLETED,2026-03-31 16:17:00
9651,3,9,304.44,0.0,304.44,CARD,COMPLETED,2026-03-31 10:33:00
9652,3,10,466.72,0.0,466.72,CASH,COMPLETED,2026-03-31 15:50:00
9653,3,10,287.26,14.36,272.9,CASH,COMPLETED,2026-03-31 18:04:00
9654,3,9,200.26,0.0,200.26,WALLET,COMPLETED,2026-03-31 18:55:00
9655,3,9,122.69,12.27,110.42,WALLET,COMPLETED,2026-03-31 14:53:00
9656,3,9,260.06,0.0,260.06,CASH,COMPLETED,2026-03-31 15:26:00
9657,3,9,560.83,0.0,560.83,CASH,COMPLETED,2026-03-31 11:18:00
9658,4,13,365.36,36.54,328.82,CARD,VOIDED,2026-03-31 17:08:00
9659,4,12,96.34,9.63,86.71,CASH,COMPLETED,2026-03-31 09:38:00
9660,4,13,64.91,3.25,61.66,CARD,COMPLETED,2026-03-31 14:50:00
9661,4,13,481.5,0.0,481.5,CASH,COMPLETED,2026-03-31 09:52:00
9662,4,12,393.0,39.3,353.7,CASH,COMPLETED,2026-03-31 16:38:00
9663,4,13,179.37,0.0,179.37,CASH,COMPLETED,2026-03-31 18:09:00
9664,4,12,397.39,0.0,397.39,CASH,COMPLETED,2026-03-31 14:29:00
9665,4,13,394.78,19.74,375.04,CASH,COMPLETED,2026-03-31 12:14:00
9666,4,12,341.12,0.0,341.12,CARD,COMPLETED,2026-03-31 14:05:00
9667,4,12,302.87,15.14,287.73,WALLET,COMPLETED,2026-03-31 11:08:00
9668,4,13,146.81,0.0,146.81,WALLET,COMPLETED,2026-03-31 12:09:00
9669,4,13,49.59,0.0,49.59,CASH,COMPLETED,2026-03-31 12:02:00
9670,4,12,550.71,27.54,523.17,CARD,COMPLETED,2026-03-31 13:01:00
9671,4,13,594.87,59.49,535.38,CARD,COMPLETED,2026-03-31 11:00:00
9672,4,12,552.7,0.0,552.7,WALLET,COMPLETED,2026-03-31 16:00:00
9673,4,13,66.17,0.0,66.17,WALLET,COMPLETED,2026-03-31 17:47:00
9674,4,12,551.04,27.55,523.49,CASH,COMPLETED,2026-03-31 16:14:00
9675,4,13,458.77,0.0,458.77,CARD,COMPLETED,2026-03-31 15:16:00
9676,4,12,331.77,0.0,331.77,CARD,COMPLETED,2026-03-31 18:17:00
9677,4,12,523.66,0.0,523.66,CASH,COMPLETED,2026-03-31 10:49:00
9678,4,12,218.05,21.81,196.24,CARD,COMPLETED,2026-03-31 16:50:00
9679,4,12,524.87,0.0,524.87,WALLET,COMPLETED,2026-03-31 17:18:00
9680,4,12,109.21,0.0,109.21,CARD,COMPLETED,2026-03-31 14:41:00
9681,4,12,438.45,0.0,438.45,CASH,COMPLETED,2026-03-31 18:46:00
9682,4,13,91.56,4.58,86.98,CASH,COMPLETED,2026-03-31 19:20:00
9683,4,13,521.13,52.11,469.02,CASH,COMPLETED,2026-03-31 15:52:00
9684,4,13,528.06,26.4,501.66,CASH,COMPLETED,2026-03-31 18:58:00
9685,4,12,410.93,0.0,410.93,CASH,COMPLETED,2026-03-31 15:26:00
9686,4,12,470.4,0.0,470.4,CARD,COMPLETED,2026-03-31 16:54:00
9687,4,13,46.88,0.0,46.88,CASH,COMPLETED,2026-03-31 16:22:00
9688,4,13,325.14,0.0,325.14,CASH,COMPLETED,2026-03-31 20:11:00
9689,4,13,297.38,14.87,282.51,CASH,COMPLETED,2026-03-31 10:05:00
9690,4,13,204.82,0.0,204.82,CASH,COMPLETED,2026-03-31 19:47:00
9691,5,16,373.46,0.0,373.46,CASH,COMPLETED,2026-03-31 10:16:00
9692,5,15,526.92,0.0,526.92,WALLET,COMPLETED,2026-03-31 10:44:00
9693,5,15,569.48,0.0,569.48,CARD,COMPLETED,2026-03-31 17:43:00
9694,5,16,77.46,0.0,77.46,CASH,COMPLETED,2026-03-31 12:36:00
9695,5,16,82.21,4.11,78.1,CARD,COMPLETED,2026-03-31 21:57:00
9696,5,15,204.77,10.24,194.53,CASH,COMPLETED,2026-03-31 20:55:00
9697,5,15,162.25,0.0,162.25,CARD,COMPLETED,2026-03-31 20:09:00
9698,5,16,131.16,0.0,131.16,CASH,COMPLETED,2026-03-31 17:07:00
9699,5,15,42.63,0.0,42.63,WALLET,COMPLETED,2026-03-31 17:00:00
9700,5,16,360.87,0.0,360.87,CASH,COMPLETED,2026-03-31 13:43:00
9701,5,16,301.62,0.0,301.62,WALLET,COMPLETED,2026-03-31 16:56:00
9702,5,15,489.44,24.47,464.97,CARD,COMPLETED,2026-03-31 10:33:00
9703,5,15,266.02,13.3,252.72,CARD,COMPLETED,2026-03-31 15:10:00
9704,5,15,263.99,13.2,250.79,CASH,COMPLETED,2026-03-31 20:46:00
9705,5,16,113.3,0.0,113.3,WALLET,COMPLETED,2026-03-31 11:30:00
9706,5,16,530.99,0.0,530.99,CARD,COMPLETED,2026-03-31 13:57:00
9707,5,16,441.92,0.0,441.92,CASH,REFUNDED,2026-03-31 09:39:00
9708,5,15,301.44,0.0,301.44,CARD,COMPLETED,2026-03-31 17:33:00
9709,5,16,166.19,0.0,166.19,CARD,COMPLETED,2026-03-31 14:01:00
9710,5,15,37.15,3.71,33.44,CARD,COMPLETED,2026-03-31 10:58:00
9711,6,19,68.6,6.86,61.74,CARD,COMPLETED,2026-03-31 14:54:00
9712,6,19,571.81,0.0,571.81,CASH,COMPLETED,2026-03-31 19:13:00
9713,6,19,512.93,0.0,512.93,CASH,COMPLETED,2026-03-31 10:38:00
9714,6,19,520.19,52.02,468.17,CASH,REFUNDED,2026-03-31 15:00:00
9715,6,18,249.28,24.93,224.35,CARD,COMPLETED,2026-03-31 19:25:00
9716,6,18,396.91,19.85,377.06,CASH,COMPLETED,2026-03-31 13:51:00
9717,6,19,232.91,0.0,232.91,CASH,COMPLETED,2026-03-31 16:45:00
9718,6,19,597.89,0.0,597.89,CASH,COMPLETED,2026-03-31 12:24:00
9719,6,19,196.97,0.0,196.97,CASH,COMPLETED,2026-03-31 09:11:00
9720,6,18,542.56,0.0,542.56,CASH,COMPLETED,2026-03-31 15:16:00
9721,6,18,450.16,22.51,427.65,CASH,COMPLETED,2026-03-31 16:42:00
9722,6,19,160.66,16.07,144.59,CARD,COMPLETED,2026-03-31 10:30:00
9723,6,19,297.75,29.78,267.97,CASH,COMPLETED,2026-03-31 18:46:00
9724,6,19,189.52,0.0,189.52,CARD,COMPLETED,2026-03-31 21:59:00
9725,6,19,482.21,48.22,433.99,CARD,COMPLETED,2026-03-31 12:32:00
9726,6,19,36.1,1.81,34.29,CARD,COMPLETED,2026-03-31 20:52:00
9727,6,18,325.19,16.26,308.93,CARD,COMPLETED,2026-03-31 21:14:00
9728,6,19,496.69,0.0,496.69,CARD,COMPLETED,2026-03-31 14:48:00
9729,6,19,526.67,0.0,526.67,CASH,COMPLETED,2026-03-31 18:51:00
9730,6,19,44.63,0.0,44.63,CARD,COMPLETED,2026-03-31 21:39:00
9731,6,18,147.6,0.0,147.6,CASH,COMPLETED,2026-03-31 13:32:00
9732,6,19,300.2,0.0,300.2,CASH,COMPLETED,2026-03-31 19:13:00
9733,6,18,61.41,0.0,61.41,CASH,COMPLETED,2026-03-31 21:03:00
9734,6,18,341.19,17.06,324.13,CASH,COMPLETED,2026-03-31 14:53:00
9735,6,18,196.34,0.0,196.34,CASH,COMPLETED,2026-03-31 17:00:00
9736,1,4,468.27,0.0,468.27,CASH,COMPLETED,2026-04-01 10:47:00
9737,1,3,331.68,33.17,298.51,WALLET,COMPLETED,2026-04-01 09:55:00
9738,1,4,200.08,0.0,200.08,CASH,COMPLETED,2026-04-01 20:31:00
9739,1,4,340.23,0.0,340.23,CARD,COMPLETED,2026-04-01 19:38:00
9740,1,4,494.56,0.0,494.56,WALLET,COMPLETED,2026-04-01 19:27:00
9741,1,3,261.34,26.13,235.21,CASH,COMPLETED,2026-04-01 14:18:00
9742,1,3,211.78,0.0,211.78,CASH,COMPLETED,2026-04-01 09:09:00
9743,1,3,539.44,53.94,485.5,CASH,COMPLETED,2026-04-01 18:56:00
9744,1,4,99.13,0.0,99.13,WALLET,COMPLETED,2026-04-01 20:51:00
9745,1,4,122.3,0.0,122.3,CASH,COMPLETED,2026-04-01 17:30:00
9746,1,3,573.63,0.0,573.63,CASH,COMPLETED,2026-04-01 19:04:00
9747,1,4,392.27,0.0,392.27,CASH,COMPLETED,2026-04-01 12:50:00
9748,1,3,191.23,19.12,172.11,CARD,COMPLETED,2026-04-01 11:55:00
9749,1,3,405.4,0.0,405.4,CASH,VOIDED,2026-04-01 12:33:00
9750,1,3,78.96,0.0,78.96,CASH,COMPLETED,2026-04-01 17:37:00
9751,1,3,59.03,2.95,56.08,WALLET,COMPLETED,2026-04-01 12:21:00
9752,2,6,524.99,0.0,524.99,CASH,COMPLETED,2026-04-01 15:37:00
9753,2,6,566.94,56.69,510.25,CASH,COMPLETED,2026-04-01 19:45:00
9754,2,7,361.38,0.0,361.38,CARD,REFUNDED,2026-04-01 18:11:00
9755,2,7,415.96,0.0,415.96,CASH,COMPLETED,2026-04-01 10:16:00
9756,2,6,555.51,0.0,555.51,CARD,REFUNDED,2026-04-01 15:27:00
9757,2,6,233.6,11.68,221.92,CASH,COMPLETED,2026-04-01 13:22:00
9758,2,6,571.23,28.56,542.67,CASH,COMPLETED,2026-04-01 21:38:00
9759,2,6,135.12,0.0,135.12,CASH,COMPLETED,2026-04-01 18:55:00
9760,2,6,61.96,3.1,58.86,CASH,COMPLETED,2026-04-01 14:34:00
9761,2,6,153.14,0.0,153.14,CASH,COMPLETED,2026-04-01 14:33:00
9762,2,7,583.43,0.0,583.43,CASH,COMPLETED,2026-04-01 21:18:00
9763,2,6,518.28,0.0,518.28,CASH,VOIDED,2026-04-01 10:46:00
9764,2,7,543.57,54.36,489.21,CASH,COMPLETED,2026-04-01 11:01:00
9765,2,6,268.01,26.8,241.21,WALLET,COMPLETED,2026-04-01 14:24:00
9766,2,6,360.02,0.0,360.02,CASH,COMPLETED,2026-04-01 10:47:00
9767,2,6,97.49,0.0,97.49,CARD,COMPLETED,2026-04-01 19:02:00
9768,2,7,411.84,0.0,411.84,CASH,COMPLETED,2026-04-01 16:24:00
9769,2,6,475.21,0.0,475.21,CASH,VOIDED,2026-04-01 10:40:00
9770,2,7,79.15,7.92,71.23,CARD,COMPLETED,2026-04-01 10:29:00
9771,2,7,57.36,5.74,51.62,CARD,COMPLETED,2026-04-01 10:42:00
9772,2,6,485.69,48.57,437.12,CARD,COMPLETED,2026-04-01 14:45:00
9773,2,6,180.58,0.0,180.58,CASH,COMPLETED,2026-04-01 11:34:00
9774,2,6,94.77,0.0,94.77,CARD,VOIDED,2026-04-01 20:13:00
9775,2,7,288.92,14.45,274.47,CASH,COMPLETED,2026-04-01 11:45:00
9776,2,7,575.93,0.0,575.93,CASH,COMPLETED,2026-04-01 15:33:00
9777,2,7,454.06,22.7,431.36,CARD,COMPLETED,2026-04-01 15:57:00
9778,3,9,520.42,52.04,468.38,CASH,COMPLETED,2026-04-01 17:21:00
9779,3,9,59.54,0.0,59.54,CARD,COMPLETED,2026-04-01 10:44:00
9780,3,9,426.3,0.0,426.3,CASH,COMPLETED,2026-04-01 12:13:00
9781,3,9,79.69,7.97,71.72,CASH,COMPLETED,2026-04-01 10:48:00
9782,3,10,141.25,0.0,141.25,CARD,COMPLETED,2026-04-01 10:25:00
9783,3,9,502.63,0.0,502.63,WALLET,COMPLETED,2026-04-01 21:52:00
9784,3,9,327.66,32.77,294.89,CASH,COMPLETED,2026-04-01 12:29:00
9785,3,10,51.42,2.57,48.85,WALLET,COMPLETED,2026-04-01 19:45:00
9786,3,10,408.2,20.41,387.79,CARD,COMPLETED,2026-04-01 21:19:00
9787,3,10,486.49,24.32,462.17,CARD,COMPLETED,2026-04-01 19:09:00
9788,3,9,65.27,0.0,65.27,CARD,COMPLETED,2026-04-01 17:14:00
9789,3,10,391.5,19.58,371.92,CASH,COMPLETED,2026-04-01 17:19:00
9790,3,9,305.9,30.59,275.31,CARD,COMPLETED,2026-04-01 13:39:00
9791,3,10,32.27,3.23,29.04,CARD,COMPLETED,2026-04-01 14:12:00
9792,3,9,545.66,0.0,545.66,CASH,COMPLETED,2026-04-01 15:15:00
9793,3,9,151.66,7.58,144.08,WALLET,COMPLETED,2026-04-01 11:16:00
9794,3,9,525.14,0.0,525.14,CASH,COMPLETED,2026-04-01 09:50:00
9795,3,9,249.64,0.0,249.64,CARD,COMPLETED,2026-04-01 10:35:00
9796,3,10,96.83,0.0,96.83,CASH,COMPLETED,2026-04-01 16:49:00
9797,3,9,225.56,0.0,225.56,CASH,COMPLETED,2026-04-01 21:35:00
9798,3,10,585.94,0.0,585.94,WALLET,COMPLETED,2026-04-01 15:02:00
9799,3,10,521.66,0.0,521.66,WALLET,COMPLETED,2026-04-01 20:57:00
9800,3,9,438.69,43.87,394.82,WALLET,COMPLETED,2026-04-01 17:38:00
9801,3,9,141.96,7.1,134.86,CASH,COMPLETED,2026-04-01 09:05:00
9802,3,9,422.66,42.27,380.39,CASH,COMPLETED,2026-04-01 09:09:00
9803,4,12,284.51,0.0,284.51,CASH,COMPLETED,2026-04-01 11:45:00
9804,4,13,436.03,43.6,392.43,CARD,COMPLETED,2026-04-01 16:02:00
9805,4,12,567.48,28.37,539.11,CARD,COMPLETED,2026-04-01 13:11:00
9806,4,12,342.39,0.0,342.39,CASH,COMPLETED,2026-04-01 15:43:00
9807,4,12,459.63,0.0,459.63,CARD,COMPLETED,2026-04-01 14:22:00
9808,4,13,422.94,0.0,422.94,CASH,REFUNDED,2026-04-01 19:49:00
9809,4,13,590.54,29.53,561.01,CASH,COMPLETED,2026-04-01 12:07:00
9810,4,12,227.35,0.0,227.35,CASH,COMPLETED,2026-04-01 21:48:00
9811,4,12,457.91,0.0,457.91,CARD,COMPLETED,2026-04-01 19:28:00
9812,4,12,409.15,0.0,409.15,CASH,COMPLETED,2026-04-01 14:37:00
9813,4,12,253.79,12.69,241.1,CASH,COMPLETED,2026-04-01 12:44:00
9814,4,12,208.14,0.0,208.14,CASH,COMPLETED,2026-04-01 09:38:00
9815,4,13,462.52,23.13,439.39,CASH,VOIDED,2026-04-01 14:09:00
9816,4,12,53.88,0.0,53.88,WALLET,COMPLETED,2026-04-01 11:17:00
9817,4,13,254.72,25.47,229.25,CASH,COMPLETED,2026-04-01 21:24:00
9818,4,13,486.99,24.35,462.64,CASH,COMPLETED,2026-04-01 17:33:00
9819,4,12,481.54,48.15,433.39,CARD,COMPLETED,2026-04-01 10:49:00
9820,4,12,344.06,0.0,344.06,CARD,COMPLETED,2026-04-01 21:02:00
9821,4,12,235.57,23.56,212.01,CASH,COMPLETED,2026-04-01 12:19:00
9822,4,13,418.41,0.0,418.41,CASH,COMPLETED,2026-04-01 15:40:00
9823,4,12,187.81,0.0,187.81,CASH,COMPLETED,2026-04-01 11:30:00
9824,4,13,550.15,0.0,550.15,CASH,COMPLETED,2026-04-01 09:54:00
9825,4,13,470.18,0.0,470.18,CARD,COMPLETED,2026-04-01 14:06:00
9826,4,12,271.94,27.19,244.75,WALLET,COMPLETED,2026-04-01 12:02:00
9827,4,13,222.38,0.0,222.38,CARD,COMPLETED,2026-04-01 11:38:00
9828,4,13,563.36,56.34,507.02,CARD,COMPLETED,2026-04-01 15:15:00
9829,4,13,141.32,0.0,141.32,WALLET,REFUNDED,2026-04-01 10:04:00
9830,4,13,180.43,9.02,171.41,CASH,COMPLETED,2026-04-01 11:45:00
9831,4,13,236.59,0.0,236.59,CASH,COMPLETED,2026-04-01 14:22:00
9832,4,13,441.0,22.05,418.95,CASH,VOIDED,2026-04-01 18:39:00
9833,4,12,226.73,0.0,226.73,CASH,COMPLETED,2026-04-01 15:43:00
9834,4,12,320.53,32.05,288.48,CASH,COMPLETED,2026-04-01 18:22:00
9835,4,13,416.59,20.83,395.76,CASH,COMPLETED,2026-04-01 19:25:00
9836,4,13,413.9,0.0,413.9,CASH,COMPLETED,2026-04-01 13:10:00
9837,4,13,599.1,0.0,599.1,CASH,VOIDED,2026-04-01 14:50:00
9838,4,13,493.14,0.0,493.14,CARD,VOIDED,2026-04-01 21:29:00
9839,4,12,88.03,4.4,83.63,CARD,COMPLETED,2026-04-01 20:03:00
9840,4,12,161.31,0.0,161.31,CASH,COMPLETED,2026-04-01 16:06:00
9841,4,13,407.64,0.0,407.64,CARD,COMPLETED,2026-04-01 09:38:00
9842,4,13,155.31,15.53,139.78,CARD,COMPLETED,2026-04-01 12:49:00
9843,4,12,471.6,0.0,471.6,CARD,COMPLETED,2026-04-01 11:44:00
9844,4,12,282.58,28.26,254.32,CARD,REFUNDED,2026-04-01 12:21:00
9845,4,13,210.8,0.0,210.8,CASH,COMPLETED,2026-04-01 20:25:00
9846,5,15,380.97,38.1,342.87,CASH,COMPLETED,2026-04-01 16:03:00
9847,5,15,454.23,0.0,454.23,CARD,COMPLETED,2026-04-01 19:16:00
9848,5,15,381.78,38.18,343.6,WALLET,COMPLETED,2026-04-01 12:48:00
9849,5,16,439.21,0.0,439.21,CASH,COMPLETED,2026-04-01 13:13:00
9850,5,16,516.88,0.0,516.88,CASH,COMPLETED,2026-04-01 15:15:00
9851,5,15,257.63,25.76,231.87,CASH,COMPLETED,2026-04-01 09:07:00
9852,5,15,492.97,49.3,443.67,CASH,COMPLETED,2026-04-01 16:14:00
9853,5,15,165.29,16.53,148.76,CARD,COMPLETED,2026-04-01 11:24:00
9854,5,15,190.6,0.0,190.6,CARD,COMPLETED,2026-04-01 12:48:00
9855,5,15,83.77,4.19,79.58,CASH,COMPLETED,2026-04-01 14:20:00
9856,5,16,211.81,21.18,190.63,CARD,COMPLETED,2026-04-01 15:51:00
9857,5,16,176.05,8.8,167.25,CASH,COMPLETED,2026-04-01 17:44:00
9858,5,15,299.22,0.0,299.22,CASH,COMPLETED,2026-04-01 18:34:00
9859,5,15,56.22,5.62,50.6,CARD,COMPLETED,2026-04-01 20:29:00
9860,5,16,214.42,10.72,203.7,CASH,COMPLETED,2026-04-01 14:15:00
9861,5,15,590.91,59.09,531.82,CASH,COMPLETED,2026-04-01 20:51:00
9862,5,16,234.46,0.0,234.46,CASH,COMPLETED,2026-04-01 15:00:00
9863,5,16,577.56,0.0,577.56,CASH,COMPLETED,2026-04-01 11:16:00
9864,5,15,528.68,0.0,528.68,WALLET,COMPLETED,2026-04-01 17:12:00
9865,5,16,305.46,30.55,274.91,CASH,COMPLETED,2026-04-01 21:17:00
9866,5,15,306.11,0.0,306.11,CARD,COMPLETED,2026-04-01 09:52:00
9867,5,15,557.35,0.0,557.35,CARD,COMPLETED,2026-04-01 18:23:00
9868,5,16,362.82,0.0,362.82,CASH,COMPLETED,2026-04-01 09:10:00
9869,5,15,43.71,2.19,41.52,CARD,REFUNDED,2026-04-01 21:14:00
9870,5,16,236.36,11.82,224.54,CARD,COMPLETED,2026-04-01 13:51:00
9871,5,16,405.77,0.0,405.77,CASH,COMPLETED,2026-04-01 16:08:00
9872,5,15,512.22,0.0,512.22,WALLET,COMPLETED,2026-04-01 19:30:00
9873,6,19,287.93,0.0,287.93,CASH,REFUNDED,2026-04-01 09:53:00
9874,6,18,297.12,0.0,297.12,CASH,COMPLETED,2026-04-01 09:57:00
9875,6,18,452.7,0.0,452.7,CASH,COMPLETED,2026-04-01 17:43:00
9876,6,18,426.34,0.0,426.34,CARD,VOIDED,2026-04-01 15:58:00
9877,6,18,220.99,22.1,198.89,CASH,COMPLETED,2026-04-01 17:16:00
9878,6,19,274.8,27.48,247.32,CARD,COMPLETED,2026-04-01 10:17:00
9879,6,19,79.99,8.0,71.99,CASH,COMPLETED,2026-04-01 12:11:00
